id,is_iceberg,angle,pred,band_1_max,band_1_min,band_1_mean,band_1_median,band_1_coords,band_1_x,band_1_y,band_2_max,band_2_min,band_2_mean,band_2_median,band_2_coords,band_2_x,band_2_y
a49af929,0,38.1386,,0.646521301846422,0.2575863497953195,0.39614102586840505,0.3967720670923606,"(40, 32)",40,32,0.5171956854866614,0.1009218748161545,0.2554724891788892,0.2543794862038357,"(42, 30)",42,30
a4b0dabf,1,35.2954,,0.5770915234940325,0.14131514661472028,0.2658348540400605,0.26320369571559993,"(39, 34)",39,34,0.3697560286861781,0.12152075841162281,0.25333947813507535,0.25406485490490294,"(34, 36)",34,36
a4dc6d9c,1,40.3797,,0.6283321153413938,0.16387732552701706,0.3213631036134171,0.31001166689700327,"(68, 65)",68,65,0.46544040105687606,0.1033001748364361,0.25523663105523475,0.24994178018471203,"(64, 73)",64,73
a51140e3,1,44.6239,,0.4967191993619976,0.14284253493089205,0.27455620986213286,0.2770561354187669,"(38, 35)",38,35,0.3727986029637439,0.09393473667143892,0.22745786324007375,0.22733227508131082,"(40, 35)",40,35
a514b707,1,38.8159,,0.48866545824715657,0.17686175277964405,0.2958367236729217,0.29580373857216447,"(36, 35)",36,35,0.42545795848796303,0.12597056707271714,0.2345898533909301,0.23354485660400914,"(74, 66)",74,66
a52bd61e,1,43.9459,,0.47719854774279125,0.14209999858407818,0.2790301944561497,0.2791361695045929,"(36, 35)",36,35,0.35277800379347407,0.07648121879363057,0.20861849228297105,0.21209271805346241,"(30, 37)",30,37
a52dfc0e,0,43.2202,,0.5547718585928808,0.17447811812417877,0.3030415235195147,0.3048278722623101,"(37, 36)",37,36,0.4441182256863781,0.07529041105807051,0.20410617934004258,0.2056368871376661,"(37, 36)",37,36
a59605a2,1,39.2337,,0.6290280359508543,0.1900673181103785,0.34079263926261805,0.3386228110795288,"(39, 40)",39,40,0.4512903186242983,0.11500941239043305,0.24080409294704946,0.23791054504815232,"(42, 37)",42,37
a5b07c1a,1,38.4755,,0.46665523957896465,0.10118148957372972,0.24265111386628677,0.24426120388058317,"(36, 38)",36,38,0.31931637996243223,0.0700372038454842,0.20792041253005317,0.21068179429606848,"(34, 35)",34,35
a5b4d551,0,31.2868,,0.5334661233714655,0.2508764755750488,0.3664493599069295,0.3667135416573186,"(35, 33)",35,33,0.36879699090679025,0.1436397512883393,0.2673299872152671,0.26804916479555585,"(38, 33)",38,33
a62d8a88,1,38.0736,,0.5350072221986235,0.1884723619032463,0.3272827985635772,0.32579920812077057,"(38, 32)",38,32,0.4074091426872323,0.11340637944591989,0.23833118126505376,0.24007963513488453,"(35, 26)",35,26
a63467f2,0,34.8705,,0.7439390193365071,0.20116171403124722,0.3625015123884632,0.3575254801121809,"(39, 39)",39,39,0.6217662264146805,0.1311727088639301,0.27099134825209764,0.26538122399863917,"(39, 39)",39,39
a65b9aff,1,41.4386,,0.5192737253163439,0.13924244142022146,0.26000137406685714,0.25820911859661805,"(49, 53)",49,53,0.44423174871734433,0.11756144951311234,0.24161921191473204,0.24419748739679975,"(48, 55)",48,55
a678fd9c,1,35.2957,,0.521964762092222,0.16569769499886433,0.2825417355178061,0.2821828693995554,"(35, 36)",35,36,0.3370121625693678,0.13212060373711637,0.245593949825712,0.24770565816335793,"(28, 27)",28,27
a68bcde2,0,36.5207,,0.5409077400271738,0.20346155253638473,0.3370745458419549,0.3369064669937646,"(35, 34)",35,34,0.39573588899252377,0.1117307805059867,0.24864410893079086,0.24911451288000303,"(37, 35)",37,35
a6bcfae8,0,41.7032,,0.48722250175045834,0.11822709482149511,0.25194577981386895,0.25211773799103826,"(39, 49)",39,49,0.3101592169234172,0.07429568855781579,0.21946932266574698,0.21980412017307752,"(35, 50)",35,50
a7493a9c,1,41.8664,,0.5606938894595785,0.19304185086114975,0.31287354967334197,0.3119801971362083,"(2, 2)",2,2,0.4247652660806346,0.09080806710512386,0.24435890856931647,0.2446828020934106,"(7, 0)",7,0
a750abdc,0,37.9959,,0.5524614006737795,0.16110092212409816,0.2890846565699251,0.28991974814140314,"(38, 45)",38,45,0.30320566953061795,0.10054973415568479,0.23257575331308544,0.23614981629909534,"(65, 4)",65,4
a766aa64,1,45.2814,,0.6622140535828707,0.1429172322875653,0.2747866860069628,0.27130217048855887,"(38, 36)",38,36,0.46324551028128785,0.09398595166202303,0.236842207921633,0.2360742713835611,"(37, 35)",37,35
a783bdb3,0,na,,0.4919184514760587,0.21971865383322953,0.3443792216325207,0.3469422868254853,"(37, 36)",37,36,0.4172268781455652,0.12050130713518925,0.2576997009280537,0.2591802216256738,"(48, 34)",48,34
a7cbade6,0,45.2311,,0.7001530192738875,0.23215474789511248,0.3887275253924758,0.38752341755276454,"(37, 39)",37,39,0.568169121795405,0.12154609792874564,0.27226699917785685,0.27164027168947996,"(37, 39)",37,39
a8104355,1,38.4591,,0.5604968818808069,0.15387795072631807,0.3021086799067991,0.3018468831072745,"(34, 36)",34,36,0.40884513175152926,0.08684879559891598,0.2179080002687371,0.22024723142405248,"(37, 34)",37,34
a85f883b,0,38.1567,,0.7252073203758536,0.18305172442331596,0.3458842412372773,0.3378177298744157,"(33, 36)",33,36,0.6268386418437617,0.1256122117078391,0.25397170915440465,0.24455644103852087,"(50, 43)",50,43
a87234b9,0,44.5876,,0.6075095883835377,0.22719000983367707,0.3604493093170827,0.3602386406671505,"(36, 33)",36,33,0.3282089052112107,0.12101699684568505,0.2592497276012296,0.2616817043551164,"(41, 8)",41,8
a873532e,0,na,,0.5197107665501822,0.21081086006085273,0.3247719953523196,0.32653450282496355,"(35, 38)",35,38,0.34571588161776456,0.14036630446986587,0.2664985746563859,0.26796238972511377,"(68, 56)",68,56
a8ad190c,1,34.4709,,0.6185725996983489,0.2784671339607662,0.4038197765662007,0.402341924788225,"(34, 27)",34,27,0.43988263752739365,0.15699444958630152,0.2745830990780354,0.2733143998655074,"(32, 38)",32,38
a8c38f58,1,38.4755,,0.45128626779150693,0.0867229829644657,0.2510568048373741,0.2512859836100065,"(37, 38)",37,38,0.3296478607315211,0.0700640265906137,0.209756498428781,0.21071878774752958,"(38, 38)",38,38
a91ca38c,1,34.4709,,0.525972955194449,0.28833503742520794,0.3950354664716905,0.3951170339189068,"(33, 33)",33,33,0.3870912996387804,0.1311036203526603,0.2744069425906172,0.2761606645539517,"(35, 31)",35,31
a9910e86,0,34.8918,,0.7442310282923126,0.2840463272682021,0.42534083227488184,0.42005440929036186,"(40, 36)",40,36,0.6340880620636443,0.14095412393225035,0.2891683383563107,0.28163178164251323,"(41, 33)",41,33
a996191d,1,37.2175,,0.5304213429480411,0.2595958495341717,0.3793593116971166,0.38061127590314375,"(37, 33)",37,33,0.32321982476072414,0.14369238718642569,0.24925167954147356,0.24993389040884445,"(21, 68)",21,68
a998c175,0,44.5964,,0.435685999683711,0.09356387981336159,0.25224890187947346,0.25466679619360316,"(38, 36)",38,36,0.344392543097371,0.07690272975775175,0.21627150652246951,0.2175584631145375,"(36, 36)",36,36
a9ab128c,1,38.1164,,0.5648677553909232,0.14518840336064065,0.3089875496661183,0.3080428250552758,"(40, 33)",40,33,0.36335151247377306,0.11404193641473824,0.24301739776429265,0.244399966715865,"(74, 8)",74,8
a9bed487,1,36.1061,,0.5899941363883743,0.2219302714322209,0.35946166224041515,0.3568969653603691,"(33, 29)",33,29,0.49057291439196826,0.122712999518786,0.26362327108351413,0.2613818180875443,"(34, 36)",34,36
aa024698,1,33.9843,,0.4777124052304553,0.20470475935211407,0.3335852806856802,0.33449610930597695,"(36, 41)",36,41,0.34443207922541497,0.06401931157879079,0.26084971289248265,0.26381297835972833,"(38, 40)",38,40
aa4d8381,0,43.2207,,0.48526410482528226,0.15929053639706922,0.2906884307705835,0.2912882191711433,"(34, 36)",34,36,0.49580600454570756,0.07558197130624374,0.20091499090320059,0.20037966648459107,"(33, 36)",33,36
aa78ee28,0,38.2635,,0.4534807347876646,0.1538209897852206,0.2714790249080155,0.27277697276304785,"(40, 37)",40,37,0.3810233016864826,0.11404759511654536,0.23861649386547976,0.24069394081167422,"(40, 37)",40,37
aab472df,1,38.4608,,0.5483315953391044,0.19560837126907082,0.3267858704625604,0.325396679982315,"(33, 34)",33,34,0.41857015922739327,0.11468077144209246,0.23067384996843204,0.22958016321391128,"(30, 36)",30,36
aada72d9,0,na,,0.5994560840866138,0.18130668797728783,0.30529571255314886,0.3043971752558282,"(33, 32)",33,32,0.48459008364109696,0.12381850294780974,0.25012203450510734,0.2497644160289534,"(30, 31)",30,31
aaef2165,0,38.2635,,0.44022658439163526,0.1539402338384983,0.28013861337021556,0.2809010612633493,"(40, 37)",40,37,0.3737134555054532,0.12551155162899813,0.23595697673560612,0.23699738762416486,"(40, 36)",40,36
ab1c3d73,1,38.0144,,0.5726437340172834,0.1251320820772012,0.2711728163321779,0.2668076406334476,"(35, 49)",35,49,0.43562041358479314,0.10098521737691103,0.23909593193018802,0.24041354839790438,"(32, 50)",32,50
ab1ece17,0,39.8471,,0.7379333294245913,0.20739845098148316,0.36534023943349475,0.3587523589557357,"(33, 43)",33,43,0.6162375875004812,0.11562491462090886,0.25703453838255064,0.24600602843689606,"(32, 42)",32,42
aba8eb45,0,37.3718,,0.7520774914092432,0.2632877785402484,0.37874958418762283,0.3682980654120004,"(45, 34)",45,34,0.7204738661706553,0.12460021396374164,0.27154837302268675,0.25709136295641294,"(37, 31)",37,31
abd13315,0,43.9873,,0.7629239763632786,0.23476033079524355,0.3802140821051651,0.3617527921081701,"(40, 38)",40,38,0.6267098627532981,0.10718711716514093,0.275754634393132,0.2606006804202536,"(41, 38)",41,38
ac16f7f2,0,na,,0.554119350446843,0.18719649914316788,0.32644928013446783,0.3272420898328634,"(38, 36)",38,36,0.3626876869241212,0.10559467870638986,0.2233534924732009,0.2245179060270609,"(37, 36)",37,36
ac6ca227,1,45.2803,,0.3924540039777433,0.15257621249277833,0.2818677910393596,0.282945821943638,"(37, 38)",37,38,0.3842803831404788,0.12143217604655072,0.23623609364973672,0.23631854283293258,"(37, 36)",37,36
aca0ccb4,1,38.4755,,0.5227710398510211,0.14503358676340405,0.27867905298935786,0.28066358274896647,"(35, 36)",35,36,0.35700505404334437,0.08670625614106255,0.21204786803049858,0.21547318164223403,"(35, 36)",35,36
ad22c618,1,38.4752,,0.5895152780960279,0.2063736276775631,0.3299018680862048,0.32873192381303373,"(39, 47)",39,47,0.4192453271088611,0.12607112743875093,0.242837457399642,0.24136172994541125,"(38, 45)",38,45
ad7a0329,0,42.4129,,0.4765835440763514,0.054806508793373315,0.2167331788449574,0.22000628788962032,"(38, 40)",38,40,0.3040890876098661,0.09122091551912181,0.20816089343694516,0.2101724737411308,"(39, 40)",39,40
ad9b5269,1,38.4752,,0.4848446005814055,0.16208253239020973,0.2917751922291195,0.29318524286350456,"(38, 36)",38,36,0.3140778554607021,0.10152320536391088,0.2263141017197822,0.22908512651860113,"(37, 37)",37,37
adb3b1dc,1,42.5644,,0.5203313167415211,0.07467872284246908,0.25915475116347675,0.25924411260686975,"(35, 35)",35,35,0.3523767594574108,0.09136103694140141,0.1960841660959216,0.19946587339145794,"(36, 34)",36,34
adc216a4,0,43.3374,,0.5541863574532632,0.05561575300818581,0.2197399867080612,0.2208167037299171,"(40, 33)",40,33,0.4058221136482703,0.0556069533529528,0.18965382527909783,0.1881219960270429,"(40, 33)",40,33
adc24af7,0,40.2988,,0.7494217031107007,0.20309879734389014,0.3655036877873239,0.35847570577223486,"(45, 41)",45,41,0.7126661414793114,0.1280834440644057,0.2737387323829905,0.26371108433489865,"(46, 42)",46,42
ade9a4ab,1,36.1061,,0.6069669637510045,0.20334613496208223,0.3615069266166255,0.35966996606374324,"(51, 46)",51,46,0.47736418317960616,0.1333063635118133,0.2581919439629978,0.25858193231853616,"(48, 47)",48,47
ae0749b5,0,43.2159,,0.5475361488839844,0.03128226332517082,0.19046681285450537,0.18794273732794803,"(37, 37)",37,37,0.35560620799971926,0.03127841191799375,0.19271045424302258,0.19411918542214712,"(38, 37)",38,37
ae0cd7f9,0,na,,0.5542635974865193,0.1279454664674804,0.24300837841737122,0.24324046880175718,"(37, 37)",37,37,0.34753307274388306,0.10379779160063185,0.2362291608354063,0.2394177539849725,"(36, 37)",36,37
ae143d1e,0,41.8582,,0.7909565743744867,0.13979602199744298,0.31115657466697755,0.29468351503998186,"(43, 53)",43,53,0.6605992295989094,0.09087567238838698,0.24102819908543857,0.2329200187619618,"(38, 49)",38,49
ae52dce9,1,36.1079,,0.575429348390765,0.23825547657636478,0.37720545916761655,0.3775634293108988,"(36, 33)",36,33,0.42845330628723155,0.1333371249128261,0.26896196073402723,0.27033621513317346,"(34, 32)",34,32
ae82da14,1,39.9784,,0.5524536106107191,0.1471812261324932,0.2741992106291016,0.27476562006110006,"(44, 49)",44,49,0.37885102078992094,0.11601992690652382,0.23061099807224122,0.23088817089020205,"(41, 52)",41,52
ae882030,0,45.1179,,0.5995373998808632,0.12142785100353963,0.26821521575336493,0.2684827410093449,"(42, 48)",42,48,0.4096925410432871,0.12142975801097677,0.2436066389917094,0.24432052053675007,"(44, 48)",44,48
ae9517a5,0,45.2393,,0.7697111280091082,0.21289343682326164,0.373879801427041,0.37162265243645254,"(34, 32)",34,32,0.5715906172043281,0.13256995950264047,0.2848969288765608,0.2826473067271645,"(34, 32)",34,32
ae99ad14,0,45.8866,,0.458536847172773,0.14345374951065945,0.2594622299231531,0.2590723323683128,"(41, 34)",41,34,0.3582603136446407,0.12174569804050374,0.26264055248517665,0.26561122405248405,"(38, 35)",38,35
aefd03c3,1,30.4373,,0.5741909402538808,0.2301201579211555,0.3707933103032202,0.3693999293235623,"(43, 39)",43,39,0.44600610072868124,0.16571029620487077,0.2817804214346285,0.28239119438194116,"(38, 36)",38,36
af1eb06e,1,38.0331,,0.5998941224485238,0.12509826697146875,0.2616665052382794,0.26072539621382496,"(39, 35)",39,35,0.3432198207722119,0.08646409112474251,0.23370599966421157,0.2365409148570288,"(38, 35)",38,35
af23f247,1,38.458,,0.6427221940367355,0.18953739439665876,0.33755101699640255,0.3333932108740406,"(41, 31)",41,31,0.47435491297963617,0.11445578195680797,0.23926412952968418,0.2373526518920206,"(40, 30)",40,30
af44a0c6,0,44.5876,,0.6663452175045435,0.24351469148558325,0.3790162568902381,0.3780468743923751,"(39, 34)",39,34,0.5255791768548228,0.15177201623882897,0.2708691478071525,0.27072700208858447,"(39, 33)",39,33
af64e5df,1,39.9798,,0.6247324705383555,0.11617207618616864,0.27774911350328785,0.2662586967017596,"(38, 45)",38,45,0.48072612511444546,0.08896040125231308,0.22589543448515145,0.22237199916799635,"(47, 42)",47,42
af91525e,1,42.1483,,0.6276160527448842,0.17349979838070392,0.32091756845710767,0.316123064848623,"(47, 49)",47,49,0.460226941862049,0.0743277337612209,0.22862982451941918,0.22878988936066344,"(47, 47)",47,47
afac9486,1,39.9784,,0.5726596257459267,0.1471596881661439,0.2732584591925004,0.27196715519959413,"(42, 42)",42,42,0.4042849784051974,0.10325281125302906,0.23246194590340902,0.23493935267642138,"(36, 40)",36,40
afb46b2b,1,41.1355,,0.4336832804157466,0.18632092098338368,0.3012067569940613,0.3031263604566129,"(37, 38)",37,38,0.3512646001985083,0.11748769942810712,0.2658566218045452,0.2675570571639564,"(37, 39)",37,39
affcd7bf,0,na,,0.679318127927942,0.13083136699677586,0.2701433601718109,0.2633004296026585,"(37, 41)",37,41,0.60803342961602,0.0316173731418768,0.1972080167235661,0.1944416691046448,"(37, 41)",37,41
b02c772f,1,42.559,,0.5358629699738813,0.1876553276253734,0.31422144526002876,0.31072983592656434,"(41, 28)",41,28,0.4070354564782514,0.0915575958125407,0.22333792476908007,0.22036895583340863,"(41, 36)",41,36
b04f44fe,0,32.1845,,0.5538499139777613,0.24637254778786144,0.3640516635962878,0.3652834979691493,"(36, 33)",36,33,0.34752670358832494,0.12739972580972286,0.26692364195532914,0.2698300479957626,"(27, 10)",27,10
b05baa18,0,31.4138,,0.7049194659541589,0.23423913195215143,0.38296333441754393,0.3824956236048932,"(39, 33)",39,33,0.5035510472736425,0.14364792773852747,0.2731643515812424,0.2732125556970813,"(37, 33)",37,33
b095a438,1,34.4709,,0.5547872517574881,0.2286848793106096,0.3957220775234282,0.3971051327965195,"(36, 32)",36,32,0.3937135263015463,0.1495664063364697,0.2714265230948489,0.2738807686102488,"(36, 32)",36,32
b09917f6,1,34.4721,,0.49919429558984213,0.1309718249497796,0.2551918637584474,0.25626010713941705,"(35, 33)",35,33,0.3923498290224495,0.13094234735115917,0.23784633399992453,0.23958310274746675,"(36, 33)",36,33
b0c13aff,1,33.1315,,0.5162550447201969,0.20442770731738447,0.34061249498084506,0.3414739990878273,"(33, 40)",33,40,0.35203207721121627,0.14748724473770647,0.2663238511527986,0.26913721848332434,"(33, 39)",33,39
b0c265d8,0,40.275,,0.4276303390973319,0.15653249261477095,0.27495995385867406,0.2754961784069523,"(30, 41)",30,41,0.3045129667531576,0.11672700288628687,0.23785007509149925,0.23961653146607143,"(14, 69)",14,69
b0db8992,0,43.195,,0.739316807231811,0.10628087731715113,0.28885291348746234,0.2778089920411232,"(41, 40)",41,40,0.6172521279211615,0.07514258682143687,0.2067209169350437,0.1999209626433945,"(39, 30)",39,30
b110c6bf,1,35.3125,,0.5446980107893246,0.1722590843851539,0.3082473573613279,0.3098059718399067,"(37, 38)",37,38,0.33808023630339895,0.12139033405984083,0.2561610051817644,0.257032295582264,"(35, 34)",35,34
b11b353e,0,43.2946,,0.7840646744247219,0.22094262854127544,0.36789125736719774,0.3503201080248668,"(42, 34)",42,34,0.6481511076796611,0.09212938644117215,0.2599723352533367,0.2422164805925972,"(35, 38)",35,38
b1a2ef1f,0,42.5128,,0.5911196322352361,0.07507464500744951,0.19499144927003467,0.194031936715871,"(35, 36)",35,36,0.40891495564475205,0.09176831390229857,0.19707935389823567,0.19987141784233053,"(36, 36)",36,36
b2043476,1,45.2851,,0.6022301068462614,0.15239401226587188,0.2792766579674998,0.27721325787466944,"(39, 35)",39,35,0.35223721138377245,0.12124174951305247,0.23459528201097427,0.23611158890164552,"(37, 38)",37,38
b237b4fd,1,45.2714,,0.5068077049482081,0.14326352240277557,0.267353458619595,0.2685952669122394,"(37, 37)",37,37,0.32693562252001784,0.12154334336244746,0.25405097514361363,0.255457917605712,"(71, 45)",71,45
b2bc5d27,1,45.2814,,0.4135895294373147,0.14293326112131835,0.2670770856180031,0.2682498991404956,"(35, 35)",35,35,0.3247826111234423,0.09399326808924938,0.23513992338821288,0.2360786712111776,"(37, 34)",37,34
b3040223,0,41.7479,,0.7610235125790697,0.1489601898611619,0.30543066439596234,0.29440434410809985,"(36, 33)",36,33,0.642994659282335,0.10504413936978713,0.24305112366473194,0.23673923116639456,"(41, 39)",41,39
b314d1f9,0,43.9194,,0.7488572413733964,0.23939666472625545,0.36019775701136697,0.35424294696415387,"(35, 48)",35,48,0.6149746500130325,0.1077151712637262,0.24354615053279105,0.2393818075179867,"(35, 47)",35,47
b3206c76,1,36.4912,,0.572876563422032,0.1666858613820474,0.29665135779040325,0.29916333725603517,"(38, 39)",38,39,0.36878210877031975,0.15121475875184293,0.2751661269855008,0.278148576470051,"(36, 39)",36,39
b32332c7,1,34.4721,,0.5804618413046744,0.19013365205535018,0.3446810075487249,0.3457534234896651,"(39, 34)",39,34,0.39410502371070844,0.10923267554788695,0.25044363416931004,0.25313711448286647,"(34, 40)",34,40
b3308b2d,0,40.9981,,0.49265242498555667,0.18629826124795368,0.30698395686078295,0.30736566291766454,"(38, 50)",38,50,0.3874644997478264,0.11745531769397777,0.24957416263455773,0.2513440039996801,"(39, 48)",39,48
